micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Pseudomonas,286,Quinupristin/dalfopristin,71770713,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C.CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 11751777
Erysipelatoclostridium ramosum,1547,Troleandomycin,202225,CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Ceforanide,43507,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Imipenem,104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Phenethicillin potassium salt,23675317,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Metronidazole,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Nifurtimox,6842999,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Secnidazole,71815,CC1=NC=C(N1CC(C)O)[N+](=O)[O-],PMID: 29555994
Clostridium,1485,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Diacerein,26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,PMID: 29555994
Enterobacter,547,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Monensin sodium salt,23667299,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],PMID: 29555994
Enterococcus,1350,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Chloroxine,2722,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Nitrofurantoin,6604200,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],PMID: 29555994
Eubacterium,1730,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Cefuroxime sodium salt,23670318,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+],PMID: 29555994
Lactobacillus,1578,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 29307995; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Moxalactam disodium salt,441242,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-].[Na+].[Na+],PMID: 29555994
Bacteroides,816,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Ebselen,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,PMID: 29555994
Prevotella,838,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 29307995; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Cefepime hydrochloride,9571075,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.O.Cl.[Cl-],PMID: 29555994
Ruminococcus,1263,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Cefotetan,53025,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,PMID: 29555994
Streptococcus,1301,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 29307995
Erysipelatoclostridium ramosum,1547,Vancomycin hydrochloride,6420023,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Azlocillin sodium salt,23685176,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)[O-])C.[Na+],PMID: 29555994
Bifidobacterium,1678,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Daunorubicin hydrochloride,62770,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,PMID: 29555994
Fusobacterium,848,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 29307995
Erysipelatoclostridium ramosum,1547,Cefotiam hydrochloride,47896,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,PMID: 29555994
Peptostreptococcus,1257,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Clioquinol,2788,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,PMID: 29555994
Veillonella,29465,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 29307995; PMID: 23565181
Erysipelatoclostridium ramosum,1547,Triclosan,5564,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Dequalinium dichloride,10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Flucloxacillin sodium,23667629,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Bacteroides,816,Ritipenem acoxil,163692,CC(C1C2N(C1=O)C(=C(S2)COC(=O)N)C(=O)OCOC(=O)C)O,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8300248
Bifidobacterium,1678,Ritipenem acoxil,163692,CC(C1C2N(C1=O)C(=C(S2)COC(=O)N)C(=O)OCOC(=O)C)O,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8300248
Enterobacter,547,Roxithromycin,6915744,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,DOI: 10.1016/j.jinf.2019.10.008; PMID: 2039207
Erysipelatoclostridium ramosum,1547,Clotrimazole,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Ceftazidime pentahydrate,5362051,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Nafcillin sodium salt monohydrate,23704143,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+],PMID: 29555994
Pseudomonas,286,Roxithromycin,6915744,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,DOI: 10.1016/j.jinf.2019.10.008; PMID: 2039207
Staphylococcus,1279,Roxithromycin,6915744,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,DOI: 10.1016/j.jinf.2019.10.008; PMID: 2039207
Erysipelatoclostridium ramosum,1547,Benzbromarone,2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Oxacillin sodium,23667631,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Flumequine,3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Clofazimine,2794,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,PMID: 29555994
Clostridium,1485,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Bacampicillin hydrochloride,441398,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C.Cl,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Tioconazole,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,PMID: 29555994
Enterococcus,1350,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Oxethazaine,4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Econazole nitrate,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Eubacterium,1730,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Thonzonium bromide,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],PMID: 29555994
Bacillus,55087,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Streptozotocin,29327,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,PMID: 29555994
Lactobacillus,1578,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Lymecycline,54707177,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O,PMID: 29555994
Bacteroides,816,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Trimethoprim,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,PMID: 29555994
Bifidobacterium,1678,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Oxiconazole Nitrate,9556529,C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Peptostreptococcus,1257,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Veillonella,29465,Sitafloxacin,461399,C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 7752450
Erysipelatoclostridium ramosum,1547,Pivampicillin,33478,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,PMID: 29555994
Clostridium,1485,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Bifonazole,2378,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Pyrimethamine,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,PMID: 29555994
Lactobacillus,1578,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Doxorubicin hydrochloride,443939,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,PMID: 29555994
Bacteroides,816,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Butoconazole nitrate,47471,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],PMID: 29555994
Bifidobacterium,1678,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Zafirlukast,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,PMID: 29555994
Enterococcus,1350,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Sertaconazole nitrate,200103,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Erysipelatoclostridium ramosum,1547,Clemizole hydrochloride,5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,PMID: 29555994
Escherichia,561,Solithromycin,25242512,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,DOI: 10.1016/j.jinf.2019.10.008; PMID: 27139483
Erysipelatoclostridium ramosum,1547,Sulconazole nitrate,65495,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Clostridium,1485,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,"Tiratricol, 3,3',5-triiodothyroacetic acid",5803,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,PMID: 29555994
Enterococcus,1350,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Troglitazone,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,PMID: 29555994
Erysipelatoclostridium ramosum,1547,Enilconazole,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,PMID: 29555994
Escherichia,561,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Eubacterium,1730,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Bacillus,55087,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Trifluridine,6256,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,PMID: 29555994
Lactobacillus,1578,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Idebenone,3686,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,PMID: 29555994
Bacteroides,816,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Folic acid,135398658,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,PMID: 29555994
Staphylococcus,1279,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Disulfiram,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,PMID: 29555994
Streptococcus,1301,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Erysipelatoclostridium ramosum,1547,Dacarbazine,135398738,CN(C)N=NC1=C(NC=N1)C(=O)N,PMID: 29555994
Bifidobacterium,1678,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Lacrimispora saccharolytica,84030,Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,PMID: 29555994
Veillonella,29465,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DOI: 10.1016/j.jinf.2019.10.008; PMID: 8203837
Lacrimispora saccharolytica,84030,Doxycycline hydrochloride,54685920,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Chlortetracycline hydrochloride,54682468,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Tosufloxacin hydrochloride,10433396,C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Chloramphenicol,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],PMID: 29555994
Lacrimispora saccharolytica,84030,Minocycline hydrochloride,54685925,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Meclocycline sulfosalicylate,54676538,CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,PMID: 29555994
Lacrimispora saccharolytica,84030,Demeclocycline hydrochloride,54686764,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Methacycline hydrochloride,54685047,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Chlorhexidine,9552079,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Florfenicol,114811,CS(=O)(=O)C1=CC=C(C=C1)C(C(CF)NC(=O)C(Cl)Cl)O,PMID: 29555994
Lacrimispora saccharolytica,84030,Ciprofloxacin hydrochloride monohydrate,62998,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.O.Cl,PMID: 29555994
Lacrimispora saccharolytica,84030,Rifapentine,135403821,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,PMID: 29555994
